id,category_id,name,price,original_price,stock,sales,main_image,images,description,detail,status,created_at,update_time,cover_image,is_recommend,sale_count
227,16,新款手机828,946.37,293.83,14,612,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg",这是第97号商品的描述,<p>这是第97号商品的详细描述</p>,1,"2025-04-19 14:01:39","2025-04-22 14:01:39",NULL,0,27
228,16,时尚电脑945,254.49,465.62,6,576,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg",这是第98号商品的描述,<p>这是第98号商品的详细描述</p>,1,"2025-04-19 14:01:39","2025-04-22 14:01:39",NULL,0,741
229,10,高端童装617,840.68,396.10,92,61,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg",这是第99号商品的描述,<p>这是第99号商品的详细描述</p>,1,"2025-04-20 14:01:39","2025-04-22 14:01:39",NULL,0,367
230,13,新款男装448,779.62,639.47,22,11,https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg",这是第100号商品的描述,<p>这是第100号商品的详细描述</p>,1,"2025-03-29 14:01:39","2025-04-22 14:01:39",NULL,0,246
258,15,热销手机684,230.33,82.99,94,853,https://picsum.photos/id/1001/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1005/800/800",这是第1号商品的描述,<p>这是第1号商品的详细描述</p>,1,"2025-04-15 14:03:22","2025-04-22 14:03:22",NULL,1,509
259,16,新款手机408,71.58,107.73,93,944,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/1005/800/800,https://picsum.photos/id/100/800/800,https://picsum.photos/id/1006/800/800",这是第2号商品的描述,<p>这是第2号商品的详细描述</p>,1,"2025-04-19 14:03:22","2025-04-22 14:03:22",NULL,1,583
260,13,时尚电脑16,461.53,301.90,26,956,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/1/800/800,https://picsum.photos/id/100/800/800,https://picsum.photos/id/100/800/800",这是第3号商品的描述,<p>这是第3号商品的详细描述</p>,1,"2025-04-04 14:03:22","2025-04-22 14:48:08",NULL,0,149
261,18,时尚男装269,846.40,508.30,45,658,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/100/800/800",这是第4号商品的描述,<p>这是第4号商品的详细描述</p>,1,"2025-03-24 14:03:22","2025-04-22 14:48:15",NULL,0,210
262,6,新款男装186,876.31,975.31,84,827,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/1006/800/800",这是第5号商品的描述,<p>这是第5号商品的详细描述</p>,1,"2025-04-15 14:03:22","2025-04-22 14:03:22",NULL,1,499
263,15,时尚电脑638,404.73,98.00,71,990,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/1002/800/800",这是第6号商品的描述,<p>这是第6号商品的详细描述</p>,1,"2025-04-11 14:03:22","2025-04-22 14:03:22",NULL,1,70
264,9,时尚女装622,124.66,814.05,89,856,https://picsum.photos/id/1002/800/800,"https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1001/800/800",这是第7号商品的描述,<p>这是第7号商品的详细描述</p>,1,"2025-04-22 14:03:22","2025-04-22 14:03:22",NULL,1,867
265,9,热销女装46,308.33,481.79,57,69,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1000/800/800",这是第8号商品的描述,<p>这是第8号商品的详细描述</p>,1,"2025-03-26 14:03:22","2025-04-22 14:48:08",NULL,0,529
266,17,热销男装379,755.00,796.46,41,494,https://picsum.photos/id/100/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1004/800/800",这是第9号商品的描述,<p>这是第9号商品的详细描述</p>,1,"2025-04-06 14:03:22","2025-04-22 14:47:49",NULL,0,439
267,13,精品女装230,339.18,1236.97,39,383,https://picsum.photos/id/1004/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1004/800/800",这是第10号商品的描述,<p>这是第10号商品的详细描述</p>,1,"2025-04-15 14:03:22","2025-04-22 14:03:22",NULL,1,103
268,15,精品手机9,194.50,1164.87,4,384,https://picsum.photos/id/1004/800/800,"https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1003/800/800",这是第11号商品的描述,<p>这是第11号商品的详细描述</p>,1,"2025-03-24 14:03:22","2025-04-22 14:03:22",NULL,0,104
269,13,高端童装879,136.61,14.19,11,711,https://picsum.photos/id/100/800/800,"https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1005/800/800",这是第12号商品的描述,<p>这是第12号商品的详细描述</p>,1,"2025-04-10 14:03:22","2025-04-22 14:03:22",NULL,0,534
270,12,新款男装817,511.17,111.84,13,48,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1002/800/800",这是第13号商品的描述,<p>这是第13号商品的详细描述</p>,1,"2025-04-09 14:03:22","2025-04-22 14:03:22",NULL,0,631
271,16,精品手机654,275.38,427.81,27,127,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1/800/800,https://picsum.photos/id/1006/800/800",这是第14号商品的描述,<p>这是第14号商品的详细描述</p>,1,"2025-03-27 14:03:22","2025-04-22 14:03:22",NULL,0,512
272,17,热销手机853,204.22,511.66,29,935,https://picsum.photos/id/1004/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1/800/800",这是第15号商品的描述,<p>这是第15号商品的详细描述</p>,1,"2025-03-27 14:03:22","2025-04-22 14:03:22",NULL,0,152
273,7,时尚电脑310,902.35,657.70,13,175,https://picsum.photos/id/1001/800/800,"https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1/800/800",这是第16号商品的描述,<p>这是第16号商品的详细描述</p>,1,"2025-04-01 14:03:22","2025-04-22 14:03:22",NULL,0,519
274,11,新款男装123,533.53,354.55,11,195,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/100/800/800,https://picsum.photos/id/1000/800/800",这是第17号商品的描述,<p>这是第17号商品的详细描述</p>,1,"2025-03-27 14:03:22","2025-04-22 14:03:22",NULL,0,403
275,11,新款手机829,288.23,1143.47,93,463,https://picsum.photos/id/1002/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1000/800/800",这是第18号商品的描述,<p>这是第18号商品的详细描述</p>,1,"2025-04-07 14:03:22","2025-04-22 14:03:22",NULL,0,653
276,14,高端男装76,189.96,868.74,23,624,https://picsum.photos/id/1001/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1000/800/800",这是第19号商品的描述,<p>这是第19号商品的详细描述</p>,1,"2025-04-20 14:03:22","2025-04-22 14:03:22",NULL,0,315
277,10,热销男装704,431.94,35.06,0,576,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1/800/800",这是第20号商品的描述,<p>这是第20号商品的详细描述</p>,1,"2025-04-06 14:03:22","2025-04-22 14:03:22",NULL,0,605
278,10,热销男装341,215.10,24.94,13,383,https://picsum.photos/id/1002/800/800,"https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1003/800/800",这是第21号商品的描述,<p>这是第21号商品的详细描述</p>,1,"2025-03-24 14:03:22","2025-04-22 14:03:22",NULL,0,62
279,11,新款手机499,177.88,409.49,15,66,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1/800/800,https://picsum.photos/id/1005/800/800,https://picsum.photos/id/10/800/800",这是第22号商品的描述,<p>这是第22号商品的详细描述</p>,1,"2025-04-16 14:03:22","2025-04-22 14:03:22",NULL,0,600
280,10,新款电脑366,24.82,1232.82,20,557,https://picsum.photos/id/10/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/100/800/800,https://picsum.photos/id/1006/800/800",这是第23号商品的描述,<p>这是第23号商品的详细描述</p>,1,"2025-03-26 14:03:22","2025-04-22 14:03:22",NULL,0,653
281,13,热销手机509,692.44,1106.38,85,703,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1000/800/800",这是第24号商品的描述,<p>这是第24号商品的详细描述</p>,1,"2025-04-14 14:03:22","2025-04-22 14:03:22",NULL,0,368
282,6,热销电脑440,563.99,599.46,11,431,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1004/800/800",这是第25号商品的描述,<p>这是第25号商品的详细描述</p>,1,"2025-03-27 14:03:22","2025-04-22 14:03:22",NULL,0,59
283,14,精品女装682,512.07,635.33,15,12,https://picsum.photos/id/1002/800/800,"https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1005/800/800,https://picsum.photos/id/100/800/800",这是第26号商品的描述,<p>这是第26号商品的详细描述</p>,1,"2025-04-21 14:03:22","2025-04-22 14:03:22",NULL,0,345
284,13,热销电脑272,952.39,1198.66,45,697,https://picsum.photos/id/10/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/10/800/800",这是第27号商品的描述,<p>这是第27号商品的详细描述</p>,1,"2025-04-05 14:03:22","2025-04-22 14:03:22",NULL,0,559
285,6,高端男装390,523.94,522.72,56,111,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/100/800/800",这是第28号商品的描述,<p>这是第28号商品的详细描述</p>,1,"2025-03-26 14:03:22","2025-04-22 14:03:22",NULL,0,750
286,6,热销手机217,262.02,728.80,82,133,https://picsum.photos/id/10/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1000/800/800",这是第29号商品的描述,<p>这是第29号商品的详细描述</p>,1,"2025-04-02 14:03:22","2025-04-22 14:03:22",NULL,0,449
287,8,新款电脑644,344.37,950.47,56,522,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/1/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1006/800/800",这是第30号商品的描述,<p>这是第30号商品的详细描述</p>,1,"2025-04-05 14:03:22","2025-04-22 14:03:22",NULL,0,38
288,11,时尚电脑210,477.27,839.70,97,169,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1006/800/800",这是第31号商品的描述,<p>这是第31号商品的详细描述</p>,1,"2025-04-18 14:03:22","2025-04-22 14:03:22",NULL,0,926
289,8,时尚手机71,482.23,210.92,58,657,https://picsum.photos/id/1002/800/800,"https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1/800/800,https://picsum.photos/id/1006/800/800",这是第32号商品的描述,<p>这是第32号商品的详细描述</p>,1,"2025-04-08 14:03:22","2025-04-22 14:03:22",NULL,0,632
290,15,热销男装863,40.02,704.12,90,370,https://picsum.photos/id/10/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1003/800/800",这是第33号商品的描述,<p>这是第33号商品的详细描述</p>,1,"2025-04-01 14:03:22","2025-04-22 14:03:22",NULL,0,767
291,14,热销手机392,96.94,298.79,44,91,https://picsum.photos/id/10/800/800,"https://picsum.photos/id/1000/800/800,https://picsum.photos/id/100/800/800,https://picsum.photos/id/1000/800/800",这是第34号商品的描述,<p>这是第34号商品的详细描述</p>,1,"2025-03-31 14:03:22","2025-04-22 14:03:22",NULL,0,858
292,6,高端手机191,613.04,573.90,22,526,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/100/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/10/800/800",这是第35号商品的描述,<p>这是第35号商品的详细描述</p>,1,"2025-04-09 14:03:22","2025-04-22 14:03:22",NULL,0,958
293,11,时尚童装226,529.96,1072.60,95,306,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1002/800/800",这是第36号商品的描述,<p>这是第36号商品的详细描述</p>,1,"2025-03-28 14:03:22","2025-04-22 14:03:22",NULL,0,688
294,17,精品手机941,462.51,598.87,26,558,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/100/800/800,https://picsum.photos/id/100/800/800,https://picsum.photos/id/1003/800/800",这是第37号商品的描述,<p>这是第37号商品的详细描述</p>,1,"2025-04-16 14:03:22","2025-04-22 14:03:22",NULL,0,247
295,13,精品童装101,742.85,506.42,65,944,https://picsum.photos/id/1004/800/800,"https://picsum.photos/id/1/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1006/800/800",这是第38号商品的描述,<p>这是第38号商品的详细描述</p>,1,"2025-04-19 14:03:22","2025-04-22 14:03:22",NULL,0,912
296,8,精品手机387,79.01,240.84,3,22,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/10/800/800",这是第39号商品的描述,<p>这是第39号商品的详细描述</p>,1,"2025-04-19 14:03:22","2025-04-22 14:03:22",NULL,0,252
297,18,热销手机500,615.87,728.58,12,752,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/1003/800/800",这是第40号商品的描述,<p>这是第40号商品的详细描述</p>,1,"2025-04-02 14:03:22","2025-04-22 14:03:22",NULL,0,637
298,7,新款电脑871,444.79,714.38,21,310,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/1005/800/800",这是第41号商品的描述,<p>这是第41号商品的详细描述</p>,1,"2025-04-22 14:03:22","2025-04-22 14:03:37",NULL,1,486
299,10,高端电脑496,642.17,861.43,89,652,https://picsum.photos/id/1002/800/800,"https://picsum.photos/id/1006/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/1/800/800",这是第42号商品的描述,<p>这是第42号商品的详细描述</p>,1,"2025-04-09 14:03:22","2025-04-22 14:03:22",NULL,0,180
300,13,精品男装279,182.48,53.62,13,726,https://picsum.photos/id/100/800/800,"https://picsum.photos/id/1006/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/1/800/800",这是第43号商品的描述,<p>这是第43号商品的详细描述</p>,1,"2025-04-03 14:03:22","2025-04-22 14:03:22",NULL,0,47
301,10,高端童装129,75.49,1131.04,70,24,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1006/800/800",这是第44号商品的描述,<p>这是第44号商品的详细描述</p>,1,"2025-04-13 14:03:22","2025-04-22 14:03:22",NULL,0,683
302,11,时尚男装994,867.19,398.37,64,803,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1003/800/800",这是第45号商品的描述,<p>这是第45号商品的详细描述</p>,1,"2025-04-15 14:03:22","2025-04-22 14:03:22",NULL,0,357
303,6,精品电脑119,718.35,291.57,7,522,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1005/800/800,https://picsum.photos/id/10/800/800",这是第46号商品的描述,<p>这是第46号商品的详细描述</p>,1,"2025-04-19 14:03:22","2025-04-22 14:03:22",NULL,0,198
304,13,精品男装519,200.98,491.43,5,904,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1004/800/800",这是第47号商品的描述,<p>这是第47号商品的详细描述</p>,1,"2025-04-06 14:03:22","2025-04-22 14:03:22",NULL,0,515
305,17,热销男装802,588.35,653.90,52,183,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1002/800/800",这是第48号商品的描述,<p>这是第48号商品的详细描述</p>,1,"2025-04-09 14:03:22","2025-04-22 14:03:22",NULL,0,480
306,6,热销女装55,204.33,979.78,0,556,https://picsum.photos/id/1004/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1006/800/800",这是第49号商品的描述,<p>这是第49号商品的详细描述</p>,1,"2025-04-14 14:03:22","2025-04-22 14:03:22",NULL,0,547
307,17,热销手机83,165.55,614.62,40,399,https://picsum.photos/id/1004/800/800,"https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1000/800/800",这是第50号商品的描述,<p>这是第50号商品的详细描述</p>,1,"2025-04-14 14:03:22","2025-04-22 14:03:22",NULL,0,317
308,15,高端童装987,420.33,136.06,16,942,https://picsum.photos/id/100/800/800,"https://picsum.photos/id/100/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1005/800/800",这是第51号商品的描述,<p>这是第51号商品的详细描述</p>,1,"2025-04-06 14:03:22","2025-04-22 14:03:22",NULL,0,300
309,17,高端童装652,486.46,570.59,63,767,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1000/800/800",这是第52号商品的描述,<p>这是第52号商品的详细描述</p>,1,"2025-03-28 14:03:22","2025-04-22 14:03:22",NULL,0,181
310,10,时尚女装767,648.26,1137.72,59,947,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1003/800/800",这是第53号商品的描述,<p>这是第53号商品的详细描述</p>,1,"2025-04-05 14:03:22","2025-04-22 14:03:22",NULL,0,2
311,8,时尚手机453,66.52,1099.48,46,978,https://picsum.photos/id/1001/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1006/800/800",这是第54号商品的描述,<p>这是第54号商品的详细描述</p>,1,"2025-04-02 14:03:22","2025-04-22 14:03:22",NULL,0,622
312,6,高端电脑653,300.76,631.52,76,860,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1001/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/1000/800/800",这是第55号商品的描述,<p>这是第55号商品的详细描述</p>,1,"2025-04-08 14:03:22","2025-04-22 14:03:22",NULL,0,334
313,8,热销女装206,388.23,346.42,67,437,https://picsum.photos/id/10/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/1006/800/800",这是第56号商品的描述,<p>这是第56号商品的详细描述</p>,1,"2025-04-07 14:03:22","2025-04-22 14:03:22",NULL,0,635
314,14,高端男装919,528.21,1068.13,1,920,https://picsum.photos/id/1002/800/800,"https://picsum.photos/id/1/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/10/800/800",这是第57号商品的描述,<p>这是第57号商品的详细描述</p>,1,"2025-04-04 14:03:22","2025-04-22 14:03:22",NULL,0,440
315,11,新款男装241,116.49,1015.50,25,50,https://picsum.photos/id/1001/800/800,"https://picsum.photos/id/1000/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/1003/800/800",这是第58号商品的描述,<p>这是第58号商品的详细描述</p>,1,"2025-03-25 14:03:22","2025-04-22 14:03:22",NULL,0,712
316,15,高端童装193,255.28,799.26,75,126,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/100/800/800",这是第59号商品的描述,<p>这是第59号商品的详细描述</p>,1,"2025-04-16 14:03:22","2025-04-22 14:03:22",NULL,0,381
317,8,热销男装714,234.17,1137.43,32,869,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1006/800/800",这是第60号商品的描述,<p>这是第60号商品的详细描述</p>,1,"2025-04-20 14:03:22","2025-04-22 14:03:22",NULL,0,462
318,7,时尚童装631,915.19,834.87,17,932,https://picsum.photos/id/10/800/800,"https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1006/800/800",这是第61号商品的描述,<p>这是第61号商品的详细描述</p>,1,"2025-04-07 14:03:22","2025-04-22 14:03:22",NULL,0,855
319,15,热销童装172,76.02,1042.86,94,86,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1000/800/800",这是第62号商品的描述,<p>这是第62号商品的详细描述</p>,1,"2025-04-18 14:03:22","2025-04-22 14:03:22",NULL,0,593
320,12,热销童装164,262.24,882.55,34,329,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/1/800/800,https://picsum.photos/id/100/800/800,https://picsum.photos/id/1000/800/800",这是第63号商品的描述,<p>这是第63号商品的详细描述</p>,1,"2025-03-24 14:03:22","2025-04-22 14:03:22",NULL,0,745
